time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-21 21:50:00,NAK,NAK02,,,,,(15.266666666666667-2.6666666666666665j),(15.866666666666667+2.6666666666666665j),(46-1.1333333333333333j)
2022-08-21 21:55:00,NAK,NAK02,,,,,(15.545454545454543-2.909090909090909j),(17+2.090909090909091j),(48.18181818181818+0.4545454545454545j)
2022-08-21 22:00:00,NAK,NAK02,,,,,(14.428571428571429-4.214285714285714j),(16.357142857142858+2.2857142857142856j),(46.35714285714285-2j)
2022-08-21 22:05:00,NAK,NAK02,,,,,(14.666666666666666-4.583333333333333j),(17.083333333333332+2.583333333333333j),(47.083333333333336-2.75j)
2022-08-21 22:10:00,NAK,NAK02,,,,,(14.285714285714286-4j),(16.785714285714285+2.142857142857143j),(47.07142857142857-2.142857142857143j)
2022-08-21 22:15:00,NAK,NAK02,,,,,(14.11111111111111-4j),(16.166666666666668+2.111111111111111j),(45.27777777777778-2.055555555555556j)
2022-08-21 22:20:00,NAK,NAK02,,,,,(13.846153846153848-3.923076923076923j),(17.53846153846154+2.1538461538461537j),(47.15384615384615-1.3076923076923077j)
2022-08-21 22:25:00,NAK,NAK02,,,,,(14.285714285714286-3.7857142857142856j),(16.642857142857142+2j),(45.21428571428572-2.142857142857143j)
2022-08-21 22:30:00,NAK,NAK02,,,,,(14.214285714285714-3.7857142857142856j),(16.5+2j),(45.785714285714285-2.642857142857143j)
2022-08-21 22:35:00,NAK,NAK02,,,,,(14.384615384615383-4j),(16.846153846153847+2j),(46.76923076923077-1j)
2022-08-21 22:40:00,NAK,NAK02,,,,,(13.882352941176473-4j),(16.352941176470587+2j),(45.41176470588236-1.9411764705882355j)
2022-08-21 22:45:00,NAK,NAK02,,,,,(14.066666666666666-4j),(16.266666666666666+2j),(45.13333333333333-2.8666666666666667j)
2022-08-21 22:50:00,NAK,NAK02,,,,,(14.066666666666666-4j),(16+2j),(44.333333333333336-2.6666666666666665j)
2022-08-21 22:55:00,NAK,NAK02,,,,,(14.384615384615383-4j),(16.076923076923077+2j),(45-3.1538461538461537j)
2022-08-21 23:00:00,NAK,NAK02,,,,,(15.23076923076923-3.8461538461538463j),(17.153846153846153+2.230769230769231j),(47.76923076923077-1.0769230769230769j)
2022-08-21 23:05:00,NAK,NAK02,,,,,(14.133333333333333-3.2j),(15.733333333333333+2.2j),(44.4-0.6j)
2022-08-21 23:10:00,NAK,NAK02,,,,,(12.5-3j),(13.357142857142858+2j),(39.71428571428572-1.7857142857142858j)
2022-08-21 23:15:00,NAK,NAK02,,,,,(12.5-3.4285714285714284j),(12.857142857142858+2.071428571428572j),(39.142857142857146-2.357142857142857j)
2022-08-21 23:20:00,NAK,NAK02,,,,,(12.2-3.8j),(14.4+2.533333333333333j),(40.86666666666667-0.2666666666666666j)
2022-08-21 23:25:00,NAK,NAK02,,,,,(12.5625-3.75j),(14.3125+3j),(40.625-0.375j)
2022-08-21 23:30:00,NAK,NAK02,,,,,(14-4j),(15.428571428571429+3j),(43-0.9285714285714286j)
2022-08-21 23:35:00,NAK,NAK02,,,,,(13.3125-3.375j),(14.3125+2.25j),(41.3125-0.25j)
2022-08-21 23:40:00,NAK,NAK02,,,,,(13.285714285714286-3j),(14+2j),(40.5-0.8571428571428571j)
2022-08-21 23:45:00,NAK,NAK02,,,,,(13.083333333333334-2.9166666666666665j),(14.166666666666666+2j),(41.66666666666666+2.4166666666666665j)
2022-08-21 23:50:00,NAK,NAK02,,,,,(12.846153846153848-3j),(13.538461538461538+2j),(40.53846153846154-0.6153846153846154j)
