time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-10 23:30:00,NBP,NBP01,,,,,(9.133333333333333-4.066666666666666j),(6.2-6.133333333333334j),(8.266666666666667-5.6j)
2022-08-10 23:35:00,NBP,NBP01,,,,,(9.933333333333334-4.4j),(7.266666666666667-7.333333333333333j),(9.733333333333333-6j)
2022-08-10 23:40:00,NBP,NBP01,,,,,(10-4.866666666666666j),(7.733333333333333-6.733333333333333j),(8.933333333333334-5.4j)
2022-08-10 23:45:00,NBP,NBP01,,,,,(8.866666666666667-3.933333333333333j),(6.466666666666667-5.933333333333334j),(7.933333333333334-5j)
2022-08-10 23:50:00,NBP,NBP01,,,,,(9.866666666666667-4.866666666666666j),(7.8-6.866666666666666j),(8.933333333333334-5.866666666666666j)
2022-08-10 23:55:00,NBP,NBP01,,,,,(11.933333333333334-6.133333333333334j),(9.4-8.533333333333333j),(11.6-7.4j)
2022-08-11 00:00:00,NBP,NBP01,,,,,(9.133333333333333-3.733333333333333j),(6.466666666666667-6.4j),(8.4-5.4j)
2022-08-11 00:05:00,NBP,NBP01,,,,,(7.4-3.4j),(5.4-5.2j),(6.4-4.4j)
2022-08-11 00:10:00,NBP,NBP01,,,,,(8.933333333333334-4.066666666666666j),(6.4-6.066666666666666j),(7.733333333333333-5.133333333333334j)
2022-08-11 00:15:00,NBP,NBP01,,,,,(11.533333333333331-6.2j),(8.933333333333334-8.4j),(10.8-7.2j)
2022-08-11 00:20:00,NBP,NBP01,,,,,(9.866666666666667-4.6j),(7.133333333333334-6.866666666666666j),(9.066666666666666-6.133333333333334j)
2022-08-11 00:25:00,NBP,NBP01,,,,,(9.866666666666667-4.666666666666667j),(7.066666666666666-6j),(9.133333333333333-5.2j)
2022-08-11 00:30:00,NBP,NBP01,,,,,(9.4-4.333333333333333j),(7.2-6.666666666666667j),(8.8-5.333333333333333j)
2022-08-11 00:35:00,NBP,NBP01,,,,,(9.133333333333333-4.066666666666666j),(6.066666666666666-6.333333333333333j),(8.066666666666666-5.133333333333334j)
2022-08-11 00:40:00,NBP,NBP01,,,,,(10.4-4.933333333333334j),(7.2-7.2j),(9.333333333333334-6.8j)
2022-08-11 00:45:00,NBP,NBP01,,,,,(10.133333333333333-4.533333333333333j),(6.933333333333334-7.066666666666666j),(9.333333333333334-6.2j)
2022-08-11 00:50:00,NBP,NBP01,,,,,(8-3.8j),(5.866666666666666-5.866666666666666j),(7.733333333333333-4.866666666666666j)
2022-08-11 00:55:00,NBP,NBP01,,,,,(8.533333333333333-3j),(5.8-5.133333333333334j),(7.866666666666666-4.466666666666667j)
2022-08-11 01:00:00,NBP,NBP01,,,,,(9.866666666666667-3.533333333333333j),(6.666666666666667-6.133333333333334j),(9.333333333333334-5.466666666666667j)
2022-08-11 01:05:00,NBP,NBP01,,,,,(13.266666666666667-5.133333333333334j),(9.933333333333334-8.133333333333333j),(12.733333333333333-7.133333333333334j)
2022-08-11 01:10:00,NBP,NBP01,,,,,(12.4-5.733333333333333j),(10.133333333333333-8.666666666666666j),(13.066666666666666-6.866666666666666j)
2022-08-11 01:15:00,NBP,NBP01,,,,,(9.066666666666666-3.8j),(7-6.333333333333333j),(9.533333333333331-4.466666666666667j)
2022-08-11 01:20:00,NBP,NBP01,,,,,(8.866666666666667-2.8666666666666667j),(6.266666666666667-6.266666666666667j),(9.4-4.266666666666667j)
2022-08-11 01:25:00,NBP,NBP01,,,,,(8.333333333333334-2.933333333333333j),(5.933333333333334-5.933333333333334j),(9-4j)
2022-08-11 01:30:00,NBP,NBP01,,,,,(8-3j),(5-5.4j),(8-4j)
2022-08-11 01:35:00,NBP,NBP01,,,,,(12.333333333333334-5.533333333333333j),(9.066666666666666-7.733333333333333j),(12-7.533333333333333j)
2022-08-11 01:40:00,NBP,NBP01,,,,,(11.266666666666667-4.733333333333333j),(7.733333333333333-7.2j),(11.2-6.533333333333333j)
2022-08-11 01:45:00,NBP,NBP01,,,,,(9.733333333333333-4j),(7-6.066666666666666j),(9.133333333333333-5j)
2022-08-11 01:50:00,NBP,NBP01,,,,,(9.266666666666667-3.466666666666667j),(6.266666666666667-5.266666666666667j),(8.266666666666667-4.266666666666667j)
2022-08-11 01:55:00,NBP,NBP01,,,,,(10.133333333333333-3.733333333333333j),(6.666666666666667-5.666666666666667j),(9.533333333333331-5.333333333333333j)
2022-08-11 02:00:00,NBP,NBP01,,,,,(9.866666666666667-3.866666666666666j),(7.4-5.866666666666666j),(9.066666666666666-5.066666666666666j)
2022-08-11 02:05:00,NBP,NBP01,,,,,(12.2-5.4j),(8.866666666666667-7j),(10.666666666666666-7j)
2022-08-11 02:10:00,NBP,NBP01,,,,,(11.8-5.533333333333333j),(8-6.8j),(10.2-6.866666666666666j)
2022-08-11 02:15:00,NBP,NBP01,,,,,(9.466666666666669-3.2j),(6.133333333333334-5.133333333333334j),(8.933333333333334-5j)
2022-08-11 02:20:00,NBP,NBP01,,,,,(9.333333333333334-3.4j),(6.333333333333333-5.333333333333333j),(8.333333333333334-4.8j)
2022-08-11 02:25:00,NBP,NBP01,,,,,(11.133333333333333-4.266666666666667j),(8.133333333333333-5.866666666666666j),(10-5.733333333333333j)
