time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 00:55:00,NBM,NBM02,,,,,(44.8+15.466666666666669j),(26.133333333333333+14.933333333333334j),(32.13333333333333-5.8j)
2022-08-11 01:00:00,NBM,NBM02,,,,,(44.4+15.866666666666667j),(26.4+15.866666666666667j),(31.73333333333333-5.066666666666666j)
2022-08-11 01:05:00,NBM,NBM02,,,,,(43.8+15.533333333333331j),(26.8+15.866666666666667j),(31.33333333333333-4.466666666666667j)
2022-08-11 01:10:00,NBM,NBM02,,,,,(42.06666666666667+17.266666666666666j),(24.4+17j),(29.933333333333334-4j)
2022-08-11 01:15:00,NBM,NBM02,,,,,(42.266666666666666+16.666666666666668j),(24.8+17j),(29.8-4.066666666666666j)
2022-08-11 01:20:00,NBM,NBM02,,,,,(42.4+16.866666666666667j),(24.933333333333334+17j),(30.466666666666665-3.733333333333333j)
2022-08-11 01:25:00,NBM,NBM02,,,,,(40.93333333333333+17.533333333333335j),(22.133333333333333+17j),(28.73333333333333-4.4j)
2022-08-11 01:30:00,NBM,NBM02,,,,,(42.66666666666666+17.733333333333334j),(23.4+16.933333333333334j),(30.466666666666665-4.866666666666666j)
2022-08-11 01:35:00,NBM,NBM02,,,,,(41.06666666666667+17.8j),(21.933333333333334+17.133333333333333j),(28.866666666666667-4.733333333333333j)
2022-08-11 01:40:00,NBM,NBM02,,,,,(41.4+18j),(21.6+17j),(29.133333333333333-4.933333333333334j)
2022-08-11 01:45:00,NBM,NBM02,,,,,(41.46666666666667+18j),(21.666666666666668+17j),(28.933333333333334-5j)
2022-08-11 01:50:00,NBM,NBM02,,,,,(40.66666666666666+18j),(20.8+17j),(28.33333333333333-5j)
2022-08-11 01:55:00,NBM,NBM02,,,,,(40.333333333333336+18j),(20.866666666666667+17j),(28.2-5.066666666666666j)
2022-08-11 02:00:00,NBM,NBM02,,,,,(41.86666666666667+18j),(21.866666666666667+17j),(29.6-5.066666666666666j)
2022-08-11 02:05:00,NBM,NBM02,,,,,(40.13333333333333+18j),(20.4+17j),(27.866666666666667-5j)
2022-08-11 02:10:00,NBM,NBM02,,,,,(41.4+18j),(21.8+16.933333333333334j),(29.466666666666665-5.2j)
2022-08-11 02:15:00,NBM,NBM02,,,,,(42.66666666666666+15.666666666666666j),(25.266666666666666+16.066666666666666j),(30.53333333333333-5.466666666666667j)
2022-08-11 02:20:00,NBM,NBM02,,,,,(43.6+15.8j),(25.53333333333333+16j),(31.2-5.2j)
2022-08-11 02:25:00,NBM,NBM02,,,,,(42.66666666666666+15.333333333333334j),(25.866666666666667+15.866666666666667j),(30.6-5.066666666666666j)
2022-08-11 02:30:00,NBM,NBM02,,,,,(43+16.4j),(25.53333333333333+16.4j),(30.8-4.4j)
2022-08-11 02:35:00,NBM,NBM02,,,,,(40.266666666666666+16.933333333333334j),(23.4+17j),(28.33333333333333-3.333333333333333j)
2022-08-11 02:40:00,NBM,NBM02,,,,,(41+17.466666666666665j),(22.466666666666665+17j),(28.933333333333334-4.466666666666667j)
2022-08-11 02:45:00,NBM,NBM02,,,,,(39.93333333333333+17.4j),(22.066666666666663+17j),(28.666666666666668-4.2j)
2022-08-11 02:50:00,NBM,NBM02,,,,,(40.73333333333333+18j),(21.53333333333333+17j),(28.8-4j)
2022-08-11 02:55:00,NBM,NBM02,,,,,(40.06666666666667+18j),(21.73333333333333+17.333333333333332j),(28.33333333333333-4.4j)
2022-08-11 03:00:00,NBM,NBM02,,,,,(40+18.2j),(20.666666666666668+17.4j),(27.866666666666667-4j)
2022-08-11 03:05:00,NBM,NBM02,,,,,(39.46666666666667+18.133333333333333j),(20.53333333333333+17j),(27.6-4.6j)
2022-08-11 03:10:00,NBM,NBM02,,,,,(40.53333333333333+18.4j),(21.466666666666665+17j),(28.6-4.133333333333334j)
2022-08-11 03:15:00,NBM,NBM02,,,,,(40.6+18.066666666666663j),(21.466666666666665+17.066666666666666j),(28.466666666666665-4.133333333333334j)
2022-08-11 03:20:00,NBM,NBM02,,,,,(39.6+18j),(20.53333333333333+17j),(27.6-4.6j)
2022-08-11 03:25:00,NBM,NBM02,,,,,(40.6+18j),(21.266666666666666+17j),(28.33333333333333-4.133333333333334j)
2022-08-11 03:30:00,NBM,NBM02,,,,,(40.53333333333333+17.533333333333335j),(22.33333333333333+17.066666666666666j),(28.4-4.133333333333334j)
2022-08-11 03:35:00,NBM,NBM02,,,,,(39.66666666666666+16.866666666666667j),(22.666666666666668+17.066666666666666j),(27.73333333333333-3.8j)
2022-08-11 03:40:00,NBM,NBM02,,,,,(40.46666666666667+17.2j),(22.466666666666665+17.066666666666666j),(28.2-4.066666666666666j)
2022-08-11 03:45:00,NBM,NBM02,,,,,(40.46666666666667+16.6j),(23.066666666666663+17.066666666666666j),(28.2-3.933333333333333j)
2022-08-11 03:50:00,NBM,NBM02,,,,,(39.8+17.2j),(22.133333333333333+17.2j),(27.933333333333334-4j)
2022-08-11 03:55:00,NBM,NBM02,,,,,(41.6+15.733333333333333j),(24.866666666666667+16.133333333333333j),(29.53333333333333-4.2j)
2022-08-11 04:00:00,NBM,NBM02,,,,,(42.4+16.6j),(23.6+16.066666666666666j),(30.066666666666663-5.466666666666667j)
2022-08-11 04:05:00,NBM,NBM02,,,,,(41.66666666666666+16.466666666666665j),(23.466666666666665+16.066666666666666j),(29.53333333333333-5.266666666666667j)
2022-08-11 04:10:00,NBM,NBM02,,,,,(42.266666666666666+17.266666666666666j),(22.866666666666667+16.4j),(29.933333333333334-5j)
2022-08-11 04:15:00,NBM,NBM02,,,,,(42.06666666666667+17.466666666666665j),(24.133333333333333+16.933333333333334j),(30.33333333333333-4.266666666666667j)
2022-08-11 04:20:00,NBM,NBM02,,,,,(40.8+18.066666666666663j),(21.266666666666666+17.066666666666666j),(28.466666666666665-4.533333333333333j)
2022-08-11 04:25:00,NBM,NBM02,,,,,(41.73333333333333+17.666666666666668j),(23.2+17.133333333333333j),(29.666666666666668-4.466666666666667j)
2022-08-11 04:30:00,NBM,NBM02,,,,,(41.333333333333336+17.933333333333334j),(22.2+17j),(29.133333333333333-4.866666666666666j)
2022-08-11 04:35:00,NBM,NBM02,,,,,(41.266666666666666+17.8j),(22.2+17j),(29-4.533333333333333j)
2022-08-11 04:40:00,NBM,NBM02,,,,,(40.86666666666667+18j),(22+17j),(28.866666666666667-4.866666666666666j)
2022-08-11 04:45:00,NBM,NBM02,,,,,(41.93333333333333+17.866666666666667j),(23+17j),(29.866666666666667-4.6j)
