time,building,gld_object,property,complex_value,double_value,anomaly
2022-09-19 10:55:00,main,msource,measured_current_A,(0.0032289866631896036-0.0014541259425737696j),N/A,0
2022-09-19 10:55:00,main,msource,measured_current_B,(-0.002015267455135472-0.0007748258212814108j),N/A,0
2022-09-19 10:55:00,main,msource,measured_current_C,(-0.0014575653040083125+0.0018189803085988387j),N/A,0
2022-09-19 10:55:00,main,msource,measured_power_A,(40.267069555984015+18.134106313643578j),N/A,0
2022-09-19 10:55:00,main,msource,measured_power_B,(20.933683817817442+16.933342180421302j),N/A,0
2022-09-19 10:55:00,main,msource,measured_power_C,(28.733263530298522-4.3995779654159985j),N/A,0
2022-09-19 11:00:00,main,msource,measured_voltage_A,(12470.547879061729+0.11156614953135457j),N/A,0
2022-09-19 11:00:00,main,msource,measured_voltage_B,(-6235.245100011439-10799.842700074436j),N/A,0
2022-09-19 11:00:00,main,msource,measured_voltage_C,(-6235.358803328716+10799.90886684229j),N/A,0
2022-09-19 11:00:00,main,msource,measured_current_A,(0.003287776572102885-0.0015076044024286972j),N/A,0
2022-09-19 11:00:00,main,msource,measured_current_B,(-0.0020293555280659348-0.0008098686521407217j),N/A,0
2022-09-19 11:00:00,main,msource,measured_current_C,(-0.0015161822375375777+0.0018777245713863522j),N/A,0
2022-09-19 11:00:00,main,msource,measured_power_A,(41.00020696044828+18.801019687743985j),N/A,0
2022-09-19 11:00:00,main,msource,measured_power_B,(21.39998316339534+16.866990940725287j),N/A,0
2022-09-19 11:00:00,main,msource,measured_power_C,(29.733194510283667-4.666343554510339j),N/A,0
2022-09-19 11:05:00,main,msource,measured_voltage_A,(12470.547604367617+0.11168167859665779j),N/A,0
2022-09-19 11:05:00,main,msource,measured_voltage_B,(-6235.245061368506-10799.842616419262j),N/A,0
2022-09-19 11:05:00,main,msource,measured_voltage_C,(-6235.358855116851+10799.908812041262j),N/A,0
2022-09-19 11:05:00,main,msource,measured_current_A,(0.0032503480555667874-0.0014594802281997499j),N/A,0
2022-09-19 11:05:00,main,msource,measured_current_B,(-0.002015267455135472-0.0007747894414933398j),N/A,0
2022-09-19 11:05:00,main,msource,measured_current_C,(-0.0014748729881830513+0.001827538653742522j),N/A,0
2022-09-19 11:05:00,main,msource,measured_power_A,(40.53345716050758+18.200880667725162j),N/A,0
2022-09-19 11:05:00,main,msource,measured_power_B,(20.93329047596158+16.933569306783056j),N/A,0
2022-09-19 11:05:00,main,msource,measured_power_C,(28.933613157939728-4.5331344540380005j),N/A,0
2022-09-19 11:10:00,main,msource,measured_voltage_A,(12470.547582611522+0.1118331339849471j),N/A,0
2022-09-19 11:10:00,main,msource,measured_voltage_B,(-6235.244799606592-10799.8426702338j),N/A,0
2022-09-19 11:10:00,main,msource,measured_voltage_C,(-6235.359003861981+10799.908646088861j),N/A,0
2022-09-19 11:10:00,main,msource,measured_current_A,(0.003293126544234859-0.0014434325995571484j),N/A,0
2022-09-19 11:10:00,main,msource,measured_current_B,(-0.002022052285610698-0.0008079132385319099j),N/A,0
2022-09-19 11:10:00,main,msource,measured_current_C,(-0.0015378918760688975+0.0018405171431368217j),N/A,0
2022-09-19 11:10:00,main,msource,measured_power_A,(41.06692984185055+18.000763195732112j),N/A,0
2022-09-19 11:10:00,main,msource,measured_power_B,(21.333326865730427+16.80030973649279j),N/A,0
2022-09-19 11:10:00,main,msource,measured_power_C,(29.466724963850524-5.132806628885795j),N/A,0
2022-09-19 11:15:00,main,msource,measured_voltage_A,(12470.547557822572+0.11151884727338303j),N/A,0
2022-09-19 11:15:00,main,msource,measured_voltage_B,(-6235.244985279918-10799.843036561835j),N/A,0
2022-09-19 11:15:00,main,msource,measured_voltage_C,(-6235.359025347938+10799.908569775942j),N/A,0
2022-09-19 11:15:00,main,msource,measured_current_A,(0.0033145202396611673-0.001454130637290607j),N/A,0
2022-09-19 11:15:00,main,msource,measured_current_B,(-0.002000124368350953-0.00080206518759951j),N/A,0
2022-09-19 11:15:00,main,msource,measured_current_C,(-0.001516709744464606+0.0018465652829036117j),N/A,0
2022-09-19 11:15:00,main,msource,measured_power_A,(41.3337201170876+18.134174899095754j),N/A,0
2022-09-19 11:15:00,main,msource,measured_power_B,(21.133443568861672+16.599956292945237j),N/A,0
2022-09-19 11:15:00,main,msource,measured_power_C,(29.399966017462-4.866329064458775j),N/A,0
2022-09-19 11:20:00,main,msource,measured_voltage_A,(12470.547740385402+0.11133612821893817j),N/A,0
2022-09-19 11:20:00,main,msource,measured_voltage_B,(-6235.244625415933-10799.84340315528j),N/A,0
2022-09-19 11:20:00,main,msource,measured_voltage_C,(-6235.359139592133+10799.908502472555j),N/A,0
2022-09-19 11:20:00,main,msource,measured_current_A,(0.003228985753361835-0.0014594728615924257j),N/A,0
2022-09-19 11:20:00,main,msource,measured_current_B,(-0.0019812250684481114-0.0007265589374583215j),N/A,0
2022-09-19 11:20:00,main,msource,measured_current_C,(-0.001491243892814964+0.00178104528458789j),N/A,0
2022-09-19 11:20:00,main,msource,measured_power_A,(40.267058498265435+18.200785499057094j),N/A,0
2022-09-19 11:20:00,main,msource,measured_power_B,(20.200145707493164+16.866647775810293j),N/A,0
2022-09-19 11:20:00,main,msource,measured_power_C,(28.533567348734145-4.999840603990032j),N/A,0
2022-09-19 11:25:00,main,msource,measured_voltage_A,(12470.547114788584+0.11214396823012181j),N/A,0
2022-09-19 11:25:00,main,msource,measured_voltage_B,(-6235.245212390219-10799.842497571572j),N/A,0
2022-09-19 11:25:00,main,msource,measured_voltage_C,(-6235.359124901435+10799.90851412659j),N/A,0
2022-09-19 11:25:00,main,msource,measured_current_A,(0.003271748715838463-0.0014274026000071771j),N/A,0
2022-09-19 11:25:00,main,msource,measured_current_B,(-0.002016686266870238-0.0007986909622559324j),N/A,0
2022-09-19 11:25:00,main,msource,measured_current_C,(-0.0014722354535479099+0.00182290023076348j),N/A,0
2022-09-19 11:25:00,main,msource,measured_power_A,(40.80033643402077+17.800858282045272j),N/A,0
2022-09-19 11:25:00,main,msource,measured_power_B,(21.200269986993707+16.79986005062852j),N/A,0
2022-09-19 11:25:00,main,msource,measured_power_C,(28.867072491909195-4.533570621895095j),N/A,0
2022-09-19 11:30:00,main,msource,measured_voltage_A,(12470.546508081281+0.11348278403936764j),N/A,0
2022-09-19 11:30:00,main,msource,measured_voltage_B,(-6235.245292017186-10799.841656747589j),N/A,0
2022-09-19 11:30:00,main,msource,measured_voltage_C,(-6235.359437503501+10799.908198437151j),N/A,0
2022-09-19 11:30:00,main,msource,measured_current_A,(0.0033412497028872945-0.0014220703629941323j),N/A,0
2022-09-19 11:30:00,main,msource,measured_current_B,(-0.0020928018784616143-0.0009090763342101127j),N/A,0
2022-09-19 11:30:00,main,msource,measured_current_C,(-0.0014989291230449453+0.0018691844161367044j),N/A,0
2022-09-19 11:30:00,main,msource,measured_power_A,(41.66704843446488+17.734373773800808j),N/A,0
2022-09-19 11:30:00,main,msource,measured_power_B,(22.86701352316827+16.933614973361497j),N/A,0
2022-09-19 11:30:00,main,msource,measured_power_C,(29.5333819537529-4.533260235256844j),N/A,0
2022-09-19 11:35:00,main,msource,measured_voltage_A,(12470.546375325159+0.1132634735015833j),N/A,0
2022-09-19 11:35:00,main,msource,measured_voltage_B,(-6235.245579868337-10799.841539035779j),N/A,0
2022-09-19 11:35:00,main,msource,measured_voltage_C,(-6235.3592484110895+10799.908465434604j),N/A,0
2022-09-19 11:35:00,main,msource,measured_current_A,(0.003325210330973327-0.0014327337555242181j),N/A,0
2022-09-19 11:35:00,main,msource,measured_current_B,(-0.00208817255042959-0.0009117229637922719j),N/A,0
2022-09-19 11:35:00,main,msource,measured_current_C,(-0.0014718716556672007+0.001897151378216222j),N/A,0
2022-09-19 11:35:00,main,msource,measured_power_A,(41.467027363711445+17.86734936663075j),N/A,0
2022-09-19 11:35:00,main,msource,measured_power_B,(22.866732201525082+16.867116070753546j),N/A,0
2022-09-19 11:35:00,main,msource,measured_power_C,(29.66670977044693-4.066658762277083j),N/A,0
2022-09-19 11:40:00,main,msource,measured_voltage_A,(12470.546610277228+0.113339736748787j),N/A,0
2022-09-19 11:40:00,main,msource,measured_voltage_B,(-6235.24535057681-10799.841703894208j),N/A,0
2022-09-19 11:40:00,main,msource,measured_voltage_C,(-6235.359318216257+10799.908475131615j),N/A,0
2022-09-19 11:40:00,main,msource,measured_current_A,(0.0033786663289347985-0.001406008700577388j),N/A,0
2022-09-19 11:40:00,main,msource,measured_current_B,(-0.002122915248037316-0.0009718951332615688j),N/A,0
2022-09-19 11:40:00,main,msource,measured_current_C,(-0.0015210025594569743+0.0019181607058271766j),N/A,0
2022-09-19 11:40:00,main,msource,measured_power_A,(42.13365657889967+17.534079972157922j),N/A,0
2022-09-19 11:40:00,main,msource,measured_power_B,(23.7332110220034+16.867144018668895j),N/A,0
2022-09-19 11:40:00,main,msource,measured_power_C,(30.199957545668184-4.466267201660498j),N/A,0
2022-09-19 11:45:00,main,msource,measured_voltage_A,(12470.547492129012+0.11185906588989808j),N/A,0
2022-09-19 11:45:00,main,msource,measured_voltage_B,(-6235.244795561654-10799.843016646477j),N/A,0
2022-09-19 11:45:00,main,msource,measured_voltage_C,(-6235.359292621593+10799.908652339374j),N/A,0
2022-09-19 11:45:00,main,msource,measured_current_A,(0.003293126248221645-0.0013792947371749076j),N/A,0
2022-09-19 11:45:00,main,msource,measured_current_B,(-0.0020696370484074578-0.000922436811379157j),N/A,0
2022-09-19 11:45:00,main,msource,measured_current_C,(-0.0014955003280192614+0.0018526407075114548j),N/A,0
2022-09-19 11:45:00,main,msource,measured_power_A,(41.06693298940377+17.200928891609273j),N/A,0
2022-09-19 11:45:00,main,msource,measured_power_B,(22.866866390455016+16.600135896849732j),N/A,0
2022-09-19 11:45:00,main,msource,measured_power_C,(29.333332274162643-4.599386480681j),N/A,0
2022-09-19 11:50:00,main,msource,measured_voltage_A,(12470.547819414422+0.11167151659797116j),N/A,0
2022-09-19 11:50:00,main,msource,measured_voltage_B,(-6235.244706914063-10799.843378110781j),N/A,0
2022-09-19 11:50:00,main,msource,measured_voltage_C,(-6235.359381305514+10799.908739831453j),N/A,0
2022-09-19 11:50:00,main,msource,measured_current_A,(0.003261026400303013-0.0014434558084919225j),N/A,0
2022-09-19 11:50:00,main,msource,measured_current_B,(-0.0020847619452979416-0.0008951792551670223j),N/A,0
2022-09-19 11:50:00,main,msource,measured_current_C,(-0.00144387740874663+0.001870103005785495j),N/A,0
2022-09-19 11:50:00,main,msource,measured_power_A,(40.66662447245233+18.001048848773813j),N/A,0
2022-09-19 11:50:00,main,msource,measured_power_B,(22.666796635732563+16.933440777343876j),N/A,0
2022-09-19 11:50:00,main,msource,measured_power_C,(29.200036342651234-3.932979924835694j),N/A,0
2022-09-19 11:55:00,main,msource,measured_voltage_A,(12470.547400611596+0.11183157416693172j),N/A,0
2022-09-19 11:55:00,main,msource,measured_voltage_B,(-6235.245036444889-10799.84285632042j),N/A,0
2022-09-19 11:55:00,main,msource,measured_voltage_C,(-6235.359107482551+10799.908369739229j),N/A,0
2022-09-19 11:55:00,main,msource,measured_current_A,(0.003325181132662891-0.0014541322523875522j),N/A,0
2022-09-19 11:55:00,main,msource,measured_current_B,(-0.002106680767610669-0.0009010545909404755j),N/A,0
2022-09-19 11:55:00,main,msource,measured_current_C,(-0.0014739816833753139+0.0019329490896780044j),N/A,0
2022-09-19 11:55:00,main,msource,measured_power_A,(41.46666631259311+18.13419704039753j),N/A,0
2022-09-19 11:55:00,main,msource,measured_power_B,(22.866918786741543+17.133525072900223j),N/A,0
2022-09-19 11:55:00,main,msource,measured_power_C,(30.066478165590027-3.8662354085035187j),N/A,0
2022-09-19 12:00:00,main,msource,measured_voltage_A,(12470.547231379682+0.11179448831577173j),N/A,0
2022-09-19 12:00:00,main,msource,measured_voltage_B,(-6235.245089975082-10799.842823523453j),N/A,0
2022-09-19 12:00:00,main,msource,measured_voltage_C,(-6235.359077206667+10799.9083808427j),N/A,0
2022-09-19 12:00:00,main,msource,measured_current_A,(0.003330570433474067-0.0014434416868713829j),N/A,0
2022-09-19 12:00:00,main,msource,measured_current_B,(-0.0020801326172659174-0.0008978622645372525j),N/A,0
2022-09-19 12:00:00,main,msource,measured_current_C,(-0.0014964007277740166+0.0019076560420216992j),N/A,0
2022-09-19 12:00:00,main,msource,measured_power_A,(41.533874529250255+18.00088007128935j),N/A,0
2022-09-19 12:00:00,main,msource,measured_power_B,(22.66690802247949+16.866714042126564j),N/A,0
2022-09-19 12:00:00,main,msource,measured_power_C,(29.93310633705974-4.266070343177573j),N/A,0
2022-09-19 12:05:00,main,msource,measured_voltage_A,(12470.547668442996+0.111883763526402j),N/A,0
2022-09-19 12:05:00,main,msource,measured_voltage_B,(-6235.244784277665-10799.842803570746j),N/A,0
2022-09-19 12:05:00,main,msource,measured_voltage_C,(-6235.359173859031+10799.90829180043j),N/A,0
2022-09-19 12:05:00,main,msource,measured_current_A,(0.0033252124342908473-0.0014648228319202872j),N/A,0
2022-09-19 12:05:00,main,msource,measured_current_B,(-0.0019935487216571346-0.000812042344477959j),N/A,0
2022-09-19 12:05:00,main,msource,measured_current_C,(-0.0015142177289817482+0.0018850369087886065j),N/A,0
2022-09-19 12:05:00,main,msource,measured_power_A,(41.467056279632054+18.267514988567275j),N/A,0
2022-09-19 12:05:00,main,msource,measured_power_B,(21.200193939121057+16.466730022137664j),N/A,0
2022-09-19 12:05:00,main,msource,measured_power_C,(29.79991714920225-4.599530424543291j),N/A,0
2022-09-19 12:10:00,main,msource,measured_voltage_A,(12470.548203188499+0.11185747902279146j),N/A,0
2022-09-19 12:10:00,main,msource,measured_voltage_B,(-6235.24443239423-10799.843268614459j),N/A,0
2022-09-19 12:10:00,main,msource,measured_voltage_C,(-6235.359375665546+10799.908291752748j),N/A,0
2022-09-19 12:10:00,main,msource,measured_current_A,(0.0033840053158262773-0.0014541303182402654j),N/A,0
2022-09-19 12:10:00,main,msource,measured_current_B,(-0.002013184712268412-0.000899490260053426j),N/A,0
2022-09-19 12:10:00,main,msource,measured_current_C,(-0.0015747900761198252+0.0019364779291208833j),N/A,0
2022-09-19 12:10:00,main,msource,measured_power_A,(42.20023875550614+18.134180753636688j),N/A,0
2022-09-19 12:10:00,main,msource,measured_power_B,(22.26705259877506+16.133537727278583j),N/A,0
2022-09-19 12:10:00,main,msource,measured_power_C,(30.733166109347632-4.93295258974314j),N/A,0
2022-09-19 12:15:00,main,msource,measured_voltage_A,(12470.548146143765+0.11178281688760243j),N/A,0
2022-09-19 12:15:00,main,msource,measured_voltage_B,(-6235.244405305095-10799.84321936206j),N/A,0
2022-09-19 12:15:00,main,msource,measured_voltage_C,(-6235.359281114939+10799.908284816749j),N/A,0
2022-09-19 12:15:00,main,msource,measured_current_A,(0.0034000241377896145-0.0014327507180666998j),N/A,0
2022-09-19 12:15:00,main,msource,measured_current_B,(-0.001955640982487239-0.0009388622856931761j),N/A,0
2022-09-19 12:15:00,main,msource,measured_current_C,(-0.0016642570699332282+0.0020700554159702733j),N/A,0
2022-09-19 12:15:00,main,msource,measured_power_A,(42.400004551445164+17.867566875348437j),N/A,0
2022-09-19 12:15:00,main,msource,measured_power_B,(22.333464984897127+15.266580190001035j),N/A,0
2022-09-19 12:15:00,main,msource,measured_power_C,(32.73364940413644-5.066284467244229j),N/A,0
2022-09-19 12:20:00,main,msource,measured_voltage_A,(12470.54795932883+0.11216758489938396j),N/A,0
2022-09-19 12:20:00,main,msource,measured_voltage_B,(-6235.244289554683-10799.842845459423j),N/A,0
2022-09-19 12:20:00,main,msource,measured_voltage_C,(-6235.359384702221+10799.908210321482j),N/A,0
2022-09-19 12:20:00,main,msource,measured_current_A,(0.0034855866007377223-0.0014594870637041346j),N/A,0
2022-09-19 12:20:00,main,msource,measured_current_B,(-0.0020254992705304176-0.0009849645721260458j),N/A,0
2022-09-19 12:20:00,main,msource,measured_current_C,(-0.0017276488506468013+0.002169208528357558j),N/A,0
2022-09-19 12:20:00,main,msource,measured_power_A,(43.467011163754584+18.200994393773385j),N/A,0
2022-09-19 12:20:00,main,msource,measured_power_B,(23.26694534737844+15.733579081558613j),N/A,0
2022-09-19 12:20:00,main,msource,measured_power_C,(34.19976446965871-5.132654251982469j),N/A,0
2022-09-19 12:25:00,main,msource,measured_voltage_A,(12470.548141645353+0.11207368889138242j),N/A,0
2022-09-19 12:25:00,main,msource,measured_voltage_B,(-6235.244444500423-10799.842830604448j),N/A,0
2022-09-19 12:25:00,main,msource,measured_voltage_C,(-6235.359264701875+10799.908282859353j),N/A,0
2022-09-19 12:25:00,main,msource,measured_current_A,(0.0033091561199571906-0.0015129404637437283j),N/A,0
2022-09-19 12:25:00,main,msource,measured_current_B,(-0.0020272182155167684-0.000774080035625957j),N/A,0
2022-09-19 12:25:00,main,msource,measured_current_C,(-0.0015454497770406306+0.0020460356608964503j),N/A,0
2022-09-19 12:25:00,main,msource,measured_power_A,(41.26682114132765+18.86756775789289j),N/A,0
2022-09-19 12:25:00,main,msource,measured_power_B,(21.000143839160017+17.067059869184078j),N/A,0
2022-09-19 12:25:00,main,msource,measured_power_C,(31.733432066542925-3.9329484337231406j),N/A,0
2022-09-19 12:30:00,main,msource,measured_voltage_A,(12470.548310179729+0.11229138154022682j),N/A,0
2022-09-19 12:30:00,main,msource,measured_voltage_B,(-6235.244422690517-10799.84292751607j),N/A,0
2022-09-19 12:30:00,main,msource,measured_voltage_C,(-6235.359477746485+10799.908144964007j),N/A,0
2022-09-19 12:30:00,main,msource,measured_current_A,(0.0034855707846392914-0.0015770871024389788j),N/A,0
2022-09-19 12:30:00,main,msource,measured_current_B,(-0.0020699735614471138-0.000848121999297291j),N/A,0
2022-09-19 12:30:00,main,msource,measured_current_C,(-0.0016525245882803574+0.002113874870701693j),N/A,0
2022-09-19 12:30:00,main,msource,measured_power_A,(43.46680176510581+19.667532299885515j),N/A,0
2022-09-19 12:30:00,main,msource,measured_power_B,(22.06637547991158+17.0671413618603j),N/A,0
2022-09-19 12:30:00,main,msource,measured_power_C,(33.13373928726899-4.666344050922396j),N/A,0
2022-09-19 12:35:00,main,msource,measured_voltage_A,(12470.547969009418+0.11210978086881071j),N/A,0
2022-09-19 12:35:00,main,msource,measured_voltage_B,(-6235.244677454502-10799.842773769009j),N/A,0
2022-09-19 12:35:00,main,msource,measured_voltage_C,(-6235.359243057465+10799.908323163598j),N/A,0
2022-09-19 12:35:00,main,msource,measured_current_A,(0.003458856838028934-0.001539677498135772j),N/A,0
2022-09-19 12:35:00,main,msource,measured_current_B,(-0.0020156494429102167-0.000860991349327378j),N/A,0
2022-09-19 12:35:00,main,msource,measured_current_C,(-0.001644511939957738+0.0020999868866056204j),N/A,0
2022-09-19 12:35:00,main,msource,measured_power_A,(43.13366750366914+19.20100986898872j),N/A,0
2022-09-19 12:35:00,main,msource,measured_power_B,(21.866638662830972+16.400205342237527j),N/A,0
2022-09-19 12:35:00,main,msource,measured_power_C,(32.9337885803203-4.6664055441956656j),N/A,0
2022-09-19 12:40:00,main,msource,measured_voltage_A,(12470.548403231836+0.11215456465392493j),N/A,0
2022-09-19 12:40:00,main,msource,measured_voltage_B,(-6235.244327345198-10799.843098845842j),N/A,0
2022-09-19 12:40:00,main,msource,measured_voltage_C,(-6235.35944427186+10799.908504615314j),N/A,0
2022-09-19 12:40:00,main,msource,measured_current_A,(0.003426774787956832-0.0015396824211422189j),N/A,0
2022-09-19 12:40:00,main,msource,measured_current_B,(-0.002042716005234979-0.0008330516720889136j),N/A,0
2022-09-19 12:40:00,main,msource,measured_current_C,(-0.0015965633792802691+0.002059750840999186j),N/A,0
2022-09-19 12:40:00,main,msource,measured_power_A,(42.733588177778536+19.201068486893735j),N/A,0
2022-09-19 12:40:00,main,msource,measured_power_B,(21.73366073581009+16.866731639261104j),N/A,0
2022-09-19 12:40:00,main,msource,measured_power_C,(32.20026717046947-4.399451558775162j),N/A,0
2022-09-19 12:45:00,main,msource,measured_voltage_A,(12470.547136628164+0.11214923668980584j),N/A,0
2022-09-19 12:45:00,main,msource,measured_voltage_B,(-6235.245360447309-10799.842390807738j),N/A,0
2022-09-19 12:45:00,main,msource,measured_voltage_C,(-6235.3588658304+10799.908226893294j),N/A,0
2022-09-19 12:45:00,main,msource,measured_current_A,(0.003426758913988026-0.0014808768096508107j),N/A,0
2022-09-19 12:45:00,main,msource,measured_current_B,(-0.0020821062207687646-0.000890522642293945j),N/A,0
2022-09-19 12:45:00,main,msource,measured_current_C,(-0.0015675232134526595+0.0020950119505869225j),N/A,0
2022-09-19 12:45:00,main,msource,measured_power_A,(42.73339248354458+18.46772836668649j),N/A,0
2022-09-19 12:45:00,main,msource,measured_power_B,(22.599947335227185+16.9337918514864j),N/A,0
2022-09-19 12:45:00,main,msource,measured_power_C,(32.400006566980466-3.865955508700786j),N/A,0
2022-09-19 12:50:00,main,msource,measured_voltage_A,(12470.548097082432+0.11257938933156177j),N/A,0
2022-09-19 12:50:00,main,msource,measured_voltage_B,(-6235.244317278327-10799.842845791985j),N/A,0
2022-09-19 12:50:00,main,msource,measured_voltage_C,(-6235.359312837339+10799.90827599616j),N/A,0
2022-09-19 12:50:00,main,msource,measured_current_A,(0.0035176433947625707-0.0015022758952099036j),N/A,0
2022-09-19 12:50:00,main,msource,measured_current_B,(-0.00214677129406482-0.0009704672265797853j),N/A,0
2022-09-19 12:50:00,main,msource,measured_current_C,(-0.001616926965652965+0.0021591131371678784j),N/A,0
2022-09-19 12:50:00,main,msource,measured_power_A,(43.86677201746807+18.73459982044794j),N/A,0
2022-09-19 12:50:00,main,msource,measured_power_B,(23.866537045867194+17.13369234212108j),N/A,0
2022-09-19 12:50:00,main,msource,measured_power_C,(33.40034445237344-3.999816710727643j),N/A,0
2022-09-19 12:55:00,main,msource,measured_voltage_A,(12470.549000142033+0.11285246666017527j),N/A,0
2022-09-19 12:55:00,main,msource,measured_voltage_B,(-6235.243068268092-10799.843519334896j),N/A,0
2022-09-19 12:55:00,main,msource,measured_voltage_C,(-6235.359894668484+10799.908315467008j),N/A,0
2022-09-19 12:55:00,main,msource,measured_current_A,(0.003678041041871305-0.0014648402547889905j),N/A,0
2022-09-19 12:55:00,main,msource,measured_current_B,(-0.0021560845198109746-0.001125590642914176j),N/A,0
2022-09-19 12:55:00,main,msource,measured_current_C,(-0.0017182810552185401+0.002291935743414797j),N/A,0
2022-09-19 12:55:00,main,msource,measured_power_A,(45.867025726353546+18.2677772507307j),N/A,0
2022-09-19 12:55:00,main,msource,measured_power_B,(25.59991386705218+16.267044174480805j),N/A,0
2022-09-19 12:55:00,main,msource,measured_power_C,(35.466796673299854-4.2662336409183155j),N/A,0
2022-09-19 13:00:00,main,msource,measured_voltage_A,(12470.550259360036+0.11279568656137885j),N/A,0
2022-09-19 13:00:00,main,msource,measured_voltage_B,(-6235.242098143433-10799.844277543747j),N/A,0
2022-09-19 13:00:00,main,msource,measured_voltage_C,(-6235.360272991671+10799.9083249008j),N/A,0
2022-09-19 13:00:00,main,msource,measured_current_A,(0.003720792906142245-0.0014541502103837534j),N/A,0
2022-09-19 13:00:00,main,msource,measured_current_B,(-0.002133465386577882-0.0011078100214945152j),N/A,0
2022-09-19 13:00:00,main,msource,measured_current_C,(-0.0017360980564262718+0.002269316610181704j),N/A,0
2022-09-19 13:00:00,main,msource,measured_power_A,(46.40017091884582+18.13447297263997j),N/A,0
2022-09-19 13:00:00,main,msource,measured_power_B,(25.26684891456542+16.133630263803013j),N/A,0
2022-09-19 13:00:00,main,msource,measured_power_C,(35.333608201195474-4.599693214475067j),N/A,0
2022-09-19 13:05:00,main,msource,measured_voltage_A,(12470.550363486991+0.11272586733166824j),N/A,0
2022-09-19 13:05:00,main,msource,measured_voltage_B,(-6235.242035391165-10799.844259256706j),N/A,0
2022-09-19 13:05:00,main,msource,measured_voltage_C,(-6235.360290518172+10799.908571775064j),N/A,0
2022-09-19 13:05:00,main,msource,measured_current_A,(0.003528345926817611-0.0015129420474768729j),N/A,0
2022-09-19 13:05:00,main,msource,measured_current_B,(-0.002119722921634093-0.000998461473500356j),N/A,0
2022-09-19 13:05:00,main,msource,measured_current_C,(-0.0016202739061554894+0.0021756659407401457j),N/A,0
2022-09-19 13:05:00,main,msource,measured_power_A,(44.000245032478674+18.867617735952315j),N/A,0
2022-09-19 13:05:00,main,msource,measured_power_B,(24.00021387702688+16.66702847613679j),N/A,0
2022-09-19 13:05:00,main,msource,measured_power_C,(33.59998481692327-3.9327490353881682j),N/A,0
2022-09-19 13:10:00,main,msource,measured_voltage_A,(12470.550656729823+0.11267180153995202j),N/A,0
2022-09-19 13:10:00,main,msource,measured_voltage_B,(-6235.241927000194-10799.844136322426j),N/A,0
2022-09-19 13:10:00,main,msource,measured_voltage_C,(-6235.3602510074315+10799.908444339897j),N/A,0
2022-09-19 13:10:00,main,msource,measured_current_A,(0.0035336880147007754-0.001496892819974338j),N/A,0
2022-09-19 13:10:00,main,msource,measured_current_B,(-0.002107262844219804-0.001030348357744515j),N/A,0
2022-09-19 13:10:00,main,msource,measured_current_C,(-0.0016297508409479633+0.002213446350651793j),N/A,0
2022-09-19 13:10:00,main,msource,measured_power_A,(44.066866734794324+18.667475886179837j),N/A,0
2022-09-19 13:10:00,main,msource,measured_power_B,(24.26689530724554+16.333638992212972j),N/A,0
2022-09-19 13:10:00,main,msource,measured_power_C,(34.06710154619049-3.7995244767323086j),N/A,0
2022-09-19 13:15:00,main,msource,measured_voltage_A,(12470.550396184895+0.11284561462038105j),N/A,0
2022-09-19 13:15:00,main,msource,measured_voltage_B,(-6235.24206101176-10799.84405874748j),N/A,0
2022-09-19 13:15:00,main,msource,measured_voltage_C,(-6235.360235893772+10799.908540580884j),N/A,0
2022-09-19 13:15:00,main,msource,measured_current_A,(0.0035924804295262014-0.0014701927328331088j),N/A,0
2022-09-19 13:15:00,main,msource,measured_current_B,(-0.002185634002671577-0.001059170244843699j),N/A,0
2022-09-19 13:15:00,main,msource,measured_current_C,(-0.001650923877605237+0.00220737092604395j),N/A,0
2022-09-19 13:15:00,main,msource,measured_power_A,(44.8000423389119+18.33451796256216j),N/A,0
2022-09-19 13:15:00,main,msource,measured_power_B,(25.066830539412642+17.00032353792755j),N/A,0
2022-09-19 13:15:00,main,msource,measured_power_C,(34.13350921531924-4.066073987475249j),N/A,0
2022-09-19 13:20:00,main,msource,measured_voltage_A,(12470.550372475635+0.11268963921075055j),N/A,0
2022-09-19 13:20:00,main,msource,measured_voltage_B,(-6235.242344596279-10799.844130248473j),N/A,0
2022-09-19 13:20:00,main,msource,measured_voltage_C,(-6235.3601537086615+10799.908623041669j),N/A,0
2022-09-19 13:20:00,main,msource,measured_current_A,(0.003506967657662674-0.0015450420667861842j),N/A,0
2022-09-19 13:20:00,main,msource,measured_current_B,(-0.0021540745365200564-0.0009724226401885971j),N/A,0
2022-09-19 13:20:00,main,msource,measured_current_C,(-0.0016312878869939595+0.0021199412003625184j),N/A,0
2022-09-19 13:20:00,main,msource,measured_power_A,(43.73364271929219+19.26792012037104j),N/A,0
2022-09-19 13:20:00,main,msource,measured_power_B,(23.933189706288005+17.20037841640578j),N/A,0
2022-09-19 13:20:00,main,msource,measured_power_C,(33.0668387399262-4.399163228463728j),N/A,0
2022-09-19 13:25:00,main,msource,measured_voltage_A,(12470.55070647132+0.11282328207248467j),N/A,0
2022-09-19 13:25:00,main,msource,measured_voltage_B,(-6235.242056925015-10799.84450590827j),N/A,0
2022-09-19 13:25:00,main,msource,measured_voltage_C,(-6235.360287844359+10799.908712461132j),N/A,0
2022-09-19 13:25:00,main,msource,measured_current_A,(0.0035925212593657108-0.0015343347492535742j),N/A,0
2022-09-19 13:25:00,main,msource,measured_current_B,(-0.0021642426872858778-0.0010221356205875054j),N/A,0
