time,building,gld_object,property,complex_value,double_value
2022-08-10 20:00:00,R1,m_t11,measured_current_A,(0.17079009627514108-0.10039059258503918j),N/A
2022-08-10 20:00:00,R1,m_t11,measured_current_B,(-0.09609412436030818-0.1664281070430655j),N/A
2022-08-10 20:00:00,R1,m_t11,measured_current_C,(-0.286973172947986+0.4971591277120444j),N/A
2022-08-10 20:00:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:00:00,R1,m_t11,monthly_energy,N/A,0.0
2022-08-10 20:05:00,R1,n125,voltage_A,(12212.237403161136+0.008297473465824056j),N/A
2022-08-10 20:05:00,R1,n125,voltage_B,(-6106.103443064145-10576.098105577626j),N/A
2022-08-10 20:05:00,R1,n125,voltage_C,(-6106.121159290185+10576.099212409263j),N/A
2022-08-10 20:05:00,R1,n125,current_A,0j,N/A
2022-08-10 20:05:00,R1,n125,current_B,0j,N/A
2022-08-10 20:05:00,R1,n125,current_C,0j,N/A
2022-08-10 20:05:00,R1,n125,power_A,0j,N/A
2022-08-10 20:05:00,R1,n125,power_B,0j,N/A
2022-08-10 20:05:00,R1,n125,power_C,0j,N/A
2022-08-10 20:05:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:05:00,R1,l131,measured_voltage_A,(470.06768962248674-0.011193769948853896j),N/A
2022-08-10 20:05:00,R1,l131,measured_voltage_B,(-235.04971113390127-407.08919016516427j),N/A
2022-08-10 20:05:00,R1,l131,measured_voltage_C,(-234.99644108709018+407.11338060836493j),N/A
2022-08-10 20:05:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:05:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:05:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:05:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:05:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:05:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:05:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:05:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:05:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:05:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:05:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:05:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:05:00,R1,m_t11,measured_real_energy,N/A,0.12233272432907537
2022-08-10 20:05:00,R1,m_t11,measured_reactive_energy,N/A,0.013106060606060609
2022-08-10 20:05:00,R1,m_t11,measured_power,(440.39780758467134+47.181818181818166j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:05:00,R1,m_t11,measured_reactive_power,N/A,47.181818181818166
2022-08-10 20:05:00,R1,m_t11,measured_voltage_A,(470.06768962248674-0.011193769948853897j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_voltage_B,(-235.04971113390116-407.08919016516427j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_voltage_C,(-234.9964410870903+407.1133806083648j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_current_A,(0.17076605232368713-0.10037645798547952j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_current_B,(-0.096080594731957-0.1664046780203782j),N/A
2022-08-10 20:05:00,R1,m_t11,measured_current_C,(-0.2869327847575255+0.4970891281145694j),N/A
2022-08-10 20:05:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:05:00,R1,m_t11,monthly_energy,N/A,0.00012233272432907538
2022-08-10 20:10:00,R1,n125,voltage_A,(12207.503134488883+0.00830072143609002j),N/A
2022-08-10 20:10:00,R1,n125,voltage_B,(-6103.736302779-10571.998104820701j),N/A
2022-08-10 20:10:00,R1,n125,voltage_C,(-6103.754025884052+10571.999212094674j),N/A
2022-08-10 20:10:00,R1,n125,current_A,0j,N/A
2022-08-10 20:10:00,R1,n125,current_B,0j,N/A
2022-08-10 20:10:00,R1,n125,current_C,0j,N/A
2022-08-10 20:10:00,R1,n125,power_A,0j,N/A
2022-08-10 20:10:00,R1,n125,power_B,0j,N/A
2022-08-10 20:10:00,R1,n125,power_C,0j,N/A
2022-08-10 20:10:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:10:00,R1,l131,measured_voltage_A,(469.88545230639374-0.011198109932196637j),N/A
2022-08-10 20:10:00,R1,l131,measured_voltage_B,(-234.95859862789422-406.9313674866822j),N/A
2022-08-10 20:10:00,R1,l131,measured_voltage_C,(-234.90530792097246+406.9555673092159j),N/A
2022-08-10 20:10:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:10:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:10:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:10:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:10:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:10:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:10:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:10:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:10:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:10:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:10:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:10:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:10:00,R1,m_t11,measured_real_energy,N/A,0.24466544865815074
2022-08-10 20:10:00,R1,m_t11,measured_reactive_energy,N/A,0.02621212121212121
2022-08-10 20:10:00,R1,m_t11,measured_power,(440.39780758467134+47.18181818181818j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:10:00,R1,m_t11,measured_reactive_power,N/A,47.18181818181818
2022-08-10 20:10:00,R1,m_t11,measured_voltage_A,(469.88545230639374-0.011198109932196637j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_voltage_B,(-234.95859862789413-406.93136748668223j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_voltage_C,(-234.90530792097252+406.95556730921584j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_current_A,(0.17083227926325262-0.10041539049328706j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_current_B,(-0.0961178608979923-0.16646921118668603j),N/A
2022-08-10 20:10:00,R1,m_t11,measured_current_C,(-0.28704403045056415+0.49728193580892643j),N/A
2022-08-10 20:10:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:10:00,R1,m_t11,monthly_energy,N/A,0.00024466544865815075
2022-08-10 20:15:00,R1,n125,voltage_A,(12203.008053635262+0.008303779157514098j),N/A
2022-08-10 20:15:00,R1,n125,voltage_B,(-6101.4887566778925-10568.105247005584j),N/A
2022-08-10 20:15:00,R1,n125,voltage_C,(-6101.5064862736435+10568.106354669819j),N/A
2022-08-10 20:15:00,R1,n125,current_A,0j,N/A
2022-08-10 20:15:00,R1,n125,current_B,0j,N/A
2022-08-10 20:15:00,R1,n125,current_C,0j,N/A
2022-08-10 20:15:00,R1,n125,power_A,0j,N/A
2022-08-10 20:15:00,R1,n125,power_B,0j,N/A
2022-08-10 20:15:00,R1,n125,power_C,0j,N/A
2022-08-10 20:15:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:15:00,R1,l131,measured_voltage_A,(469.7124221003365-0.01120223491366189j),N/A
2022-08-10 20:15:00,R1,l131,measured_voltage_B,(-234.8720893696356-406.7815184266982j),N/A
2022-08-10 20:15:00,R1,l131,measured_voltage_C,(-234.81877902979343+406.80572716041377j),N/A
2022-08-10 20:15:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:15:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:15:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:15:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:15:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:15:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:15:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:15:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:15:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:15:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:15:00,R1,l131,power_pf_B,N/A,1.0
