time,building,gld_object,property,complex_value,double_value
2022-08-10 20:20:00,R1,msource,measured_power_B,(-2.2919197735813225e-08+2.394438506865102e-08j),N/A
2022-08-10 20:20:00,R1,msource,measured_power_C,(-2.6892326974541712e-08-1.7188267495686844e-08j),N/A
2022-08-10 20:25:00,R1,msource,measured_voltage_A,(12207.494091745446-2.975191814983778e-13j),N/A
2022-08-10 20:25:00,R1,msource,measured_voltage_B,(-6103.74704587272-10572j),N/A
2022-08-10 20:25:00,R1,msource,measured_voltage_C,(-6103.747045872722+10572j),N/A
2022-08-10 20:25:00,R1,msource,measured_current_A,(1.179040350311972e-13+2.611803195238352e-12j),N/A
2022-08-10 20:25:00,R1,msource,measured_current_B,(-7.599304828510925e-13+2.606661102495669e-12j),N/A
2022-08-10 20:25:00,R1,msource,measured_current_C,(-1.179040350311972e-13-2.611803195238352e-12j),N/A
2022-08-10 20:25:00,R1,msource,measured_power_A,(1.4393128110362873e-09-3.188357207467406e-08j),N/A
2022-08-10 20:25:00,R1,msource,measured_power_B,(-2.2919197735813225e-08+2.394438506865102e-08j),N/A
2022-08-10 20:25:00,R1,msource,measured_power_C,(-2.6892326974541712e-08-1.7188267495686844e-08j),N/A
2022-08-10 20:30:00,R1,msource,measured_voltage_A,(12192.172103832338-2.170573972574658e-12j),N/A
2022-08-10 20:30:00,R1,msource,measured_voltage_B,(-6096.086051916165-10558.730769230771j),N/A
2022-08-10 20:30:00,R1,msource,measured_voltage_C,(-6096.086051916166+10558.730769230768j),N/A
2022-08-10 20:30:00,R1,msource,measured_current_A,(-2.0020565872100474e-12-1.5965623188953832e-12j),N/A
2022-08-10 20:30:00,R1,msource,measured_current_B,(-3.247954081842795e-12+1.0176926109010124e-12j),N/A
2022-08-10 20:30:00,R1,msource,measured_current_C,(-2.9926583303395063e-12-1.7130096938539378e-12j),N/A
2022-08-10 20:30:00,R1,msource,measured_power_A,(-2.4409418472876112e-08+1.9465562566466164e-08j),N/A
2022-08-10 20:30:00,R1,msource,measured_power_B,(9.05426529124672e-09+4.0498214431454005e-08j),N/A
2022-08-10 20:30:00,R1,msource,measured_power_C,(1.5629454324723692e-10-4.2041328095850696e-08j),N/A
