time,building,gld_object,property,complex_value,double_value
2022-08-10 19:55:00,R1,msource,measured_voltage_A,(12470-9.030016276749406e-19j),N/A
2022-08-10 19:55:00,R1,msource,measured_voltage_B,(-6234.999999999997-10799.33678519195j),N/A
2022-08-10 19:55:00,R1,msource,measured_voltage_C,(-6234.999999999997+10799.33678519195j),N/A
2022-08-10 19:55:00,R1,msource,measured_current_A,(1.4587668022617308e-18+1.9708398294741065e-19j),N/A
2022-08-10 19:55:00,R1,msource,measured_current_B,(-1.3616311325901875e-18-1.716765641107795e-19j),N/A
2022-08-10 19:55:00,R1,msource,measured_current_C,(-1.4146499225450815e-18-1.8554449344251092e-19j),N/A
2022-08-10 19:55:00,R1,msource,measured_power_A,(1.8190822024203783e-14-2.457637267354211e-15j),N/A
2022-08-10 19:55:00,R1,msource,measured_power_B,(1.034376314565672e-14+1.363430980081308e-14j),N/A
2022-08-10 19:55:00,R1,msource,measured_power_C,(6.816584793745064e-15-1.6434150863324095e-14j),N/A
2022-08-10 20:00:00,R1,msource,measured_voltage_A,(12470-9.030016276749406e-19j),N/A
2022-08-10 20:00:00,R1,msource,measured_voltage_B,(-6234.999999999997-10799.33678519195j),N/A
2022-08-10 20:00:00,R1,msource,measured_voltage_C,(-6234.999999999997+10799.33678519195j),N/A
2022-08-10 20:00:00,R1,msource,measured_current_A,(1.4587668022617308e-18+1.9708398294741065e-19j),N/A
2022-08-10 20:00:00,R1,msource,measured_current_B,(-1.3616311325901875e-18-1.716765641107795e-19j),N/A
2022-08-10 20:00:00,R1,msource,measured_current_C,(-1.4146499225450815e-18-1.8554449344251092e-19j),N/A
2022-08-10 20:00:00,R1,msource,measured_power_A,(1.8190822024203783e-14-2.457637267354211e-15j),N/A
2022-08-10 20:00:00,R1,msource,measured_power_B,(1.034376314565672e-14+1.363430980081308e-14j),N/A
2022-08-10 20:00:00,R1,msource,measured_power_C,(6.816584793745064e-15-1.6434150863324095e-14j),N/A
2022-08-10 20:05:00,R1,msource,measured_voltage_A,(12470-9.030016276749406e-19j),N/A
2022-08-10 20:05:00,R1,msource,measured_voltage_B,(-6234.999999999997-10799.33678519195j),N/A
2022-08-10 20:05:00,R1,msource,measured_voltage_C,(-6234.999999999997+10799.33678519195j),N/A
2022-08-10 20:05:00,R1,msource,measured_current_A,(1.4587668022617308e-18+1.9708398294741065e-19j),N/A
2022-08-10 20:05:00,R1,msource,measured_current_B,(-1.3616311325901875e-18-1.716765641107795e-19j),N/A
2022-08-10 20:05:00,R1,msource,measured_current_C,(-1.4146499225450815e-18-1.8554449344251092e-19j),N/A
2022-08-10 20:05:00,R1,msource,measured_power_A,(1.8190822024203783e-14-2.457637267354211e-15j),N/A
2022-08-10 20:05:00,R1,msource,measured_power_B,(1.034376314565672e-14+1.363430980081308e-14j),N/A
2022-08-10 20:05:00,R1,msource,measured_power_C,(6.816584793745064e-15-1.6434150863324095e-14j),N/A
2022-08-10 20:10:00,R1,msource,measured_voltage_A,(12207.494091745448-1.0303877147210582e-12j),N/A
2022-08-10 20:10:00,R1,msource,measured_voltage_B,(-6103.747045872719-10572.000000000002j),N/A
2022-08-10 20:10:00,R1,msource,measured_voltage_C,(-6103.7470458727175+10572j),N/A
2022-08-10 20:10:00,R1,msource,measured_current_A,(-7.417447980422644e-13-2.828311302482748e-12j),N/A
2022-08-10 20:10:00,R1,msource,measured_current_B,(1.6895724742422152e-12-5.34871427308429e-12j),N/A
2022-08-10 20:10:00,R1,msource,measured_current_C,(-4.2651556179873674e-12-5.710173862942524e-13j),N/A
2022-08-10 20:10:00,R1,msource,measured_power_A,(-9.05484523968386e-09+3.4526593514675014e-08j),N/A
2022-08-10 20:10:00,R1,msource,measured_power_B,(4.6233884296603335e-08-5.0509359141244184e-08j),N/A
2022-08-10 20:10:00,R1,msource,measured_power_C,(1.999663519557498e-08-4.857657087809795e-08j),N/A
